ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
193314,Aitor,27,https://cdn.sofifa.org/players/4/19/193314.png,Spain,https://cdn.sofifa.org/flags/45.png,72,75,Levante UD,https://cdn.sofifa.org/teams/2/light/1853.png,26,12,1230,Right,1,2,1,Medium/ Medium,Normal,No,GK,25,"Jul 23, 2018",,2022,6'0,172lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12,20,21,15,22,34,14,22,14,58,53,70,64,48,32,82,42,48,12,15,24,15,45,24,50,14,13,12,75,69,65,75,71,5.7M
206115,I. Hayden,23,https://cdn.sofifa.org/players/4/19/206115.png,England,https://cdn.sofifa.org/flags/14.png,72,79,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,37,25,1760,Right,1,4,2,Medium/ Medium,Lean,Yes,CDM,14,"Jul 11, 2016",,2021,6'1,174lbs,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,64+2,64+2,64+2,62+2,67+2,67+2,67+2,62+2,65+2,70+2,70+2,70+2,65+2,66+2,70+2,70+2,70+2,66+2,43,48,65,73,33,65,45,38,68,72,55,64,57,67,60,62,68,70,73,56,79,68,53,65,49,63,70,72,70,9,15,8,8,12,7.8M
228644,R. Strieder,25,https://cdn.sofifa.org/players/4/19/228644.png,Germany,https://cdn.sofifa.org/flags/21.png,72,75,FC Utrecht,https://cdn.sofifa.org/teams/2/light/1903.png,33,12,1781,Right,1,3,2,Medium/ Medium,Normal,No,CDM,6,"Jul 10, 2015",,2021,5'9,150lbs,53+2,53+2,53+2,58+2,57+2,57+2,57+2,58+2,61+2,61+2,61+2,62+2,67+2,67+2,67+2,62+2,68+2,71+2,71+2,71+2,68+2,68+2,67+2,67+2,67+2,68+2,57,32,54,74,48,61,58,53,72,70,60,53,73,69,73,59,64,85,60,37,65,75,44,67,55,70,72,68,68,7,14,10,12,12,5.2M
188196,R. Noir,31,https://cdn.sofifa.org/players/4/19/188196.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,72,Atlético Tucumán,https://cdn.sofifa.org/teams/2/light/111708.png,27,15,1889,Right,1,3,3,Medium/ Medium,Normal,No,LM,22,,Racing Club,"Jun 30, 2019",5'9,143lbs,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,66+2,66+2,66+2,71+2,61+2,58+2,58+2,58+2,61+2,59+2,54+2,54+2,54+2,59+2,71,70,66,67,66,72,72,47,61,68,83,82,79,69,78,71,69,78,71,69,65,57,70,69,61,68,33,38,41,8,10,10,6,12,
201509,Juankar,28,https://cdn.sofifa.org/players/4/19/201509.png,Spain,https://cdn.sofifa.org/flags/45.png,72,72,Málaga CF,https://cdn.sofifa.org/teams/2/light/573.png,25,8,1953,Left,1,2,3,High/ Medium,Lean,Yes,LB,7,"Jul 19, 2017",,2021,5'10,154lbs,66+2,66+2,66+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,72+2,70+2,70+2,70+2,72+2,71+2,68+2,68+2,68+2,71+2,76,55,57,74,80,69,74,50,69,75,73,74,75,78,69,69,68,72,63,64,76,69,67,55,55,74,67,67,69,10,9,11,8,6,3.9M
212261,Brandon Thomas,23,https://cdn.sofifa.org/players/4/19/212261.png,Spain,https://cdn.sofifa.org/flags/45.png,72,79,CA Osasuna,https://cdn.sofifa.org/teams/2/light/479.png,44,21,1821,Right,1,3,3,High/ Low,Lean,No,ST,17,,Stade Rennais FC,"Jun 30, 2019",5'8,157lbs,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,70+2,64+2,64+2,64+2,70+2,55+2,50+2,50+2,50+2,55+2,51+2,43+2,43+2,43+2,51+2,59,73,59,63,67,77,64,54,56,70,77,75,86,73,89,72,74,81,60,69,39,42,76,67,69,66,23,26,27,8,9,7,14,16,
232229,J. Bijlow,20,https://cdn.sofifa.org/players/4/19/232229.png,Netherlands,https://cdn.sofifa.org/flags/34.png,72,82,Feyenoord,https://cdn.sofifa.org/teams/2/light/246.png,39,5,1104,Right,1,2,1,Medium/ Medium,Normal,No,GK,22,"Jul 1, 2015",,2023,6'3,161lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,11,33,10,11,10,10,44,21,44,43,32,69,30,23,67,30,71,10,22,10,10,57,16,52,14,12,14,75,67,76,67,75,6.2M
220710,H. Wilson,21,https://cdn.sofifa.org/players/4/19/220710.png,Wales,https://cdn.sofifa.org/flags/50.png,72,84,Derby County,https://cdn.sofifa.org/teams/2/light/91.png,55,48,1797,Left,1,3,3,High/ Medium,Lean,No,RW,18,,Liverpool,"Jun 30, 2019",5'8,154lbs,67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,71+2,65+2,65+2,65+2,71+2,57+2,52+2,52+2,52+2,57+2,54+2,44+2,44+2,44+2,54+2,68,68,47,70,59,73,72,77,59,73,82,76,78,68,84,73,45,67,47,76,31,25,71,72,61,60,47,41,36,7,13,9,15,7,
226086,A. González,24,https://cdn.sofifa.org/players/4/19/226086.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,77,Godoy Cruz,https://cdn.sofifa.org/teams/2/light/111706.png,42,11,1763,Right,1,3,3,High/ High,Normal,No,RW,8,"Nov 16, 2014",,2023,5'7,154lbs,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,71+2,65+2,65+2,65+2,71+2,59+2,55+2,55+2,55+2,59+2,56+2,48+2,48+2,48+2,56+2,64,69,46,68,44,76,51,38,60,70,84,83,84,68,75,73,57,73,61,57,48,47,75,67,52,64,44,38,31,9,10,15,10,16,6.3M
211239,C. Jean,22,https://cdn.sofifa.org/players/4/19/211239.png,France,https://cdn.sofifa.org/flags/18.png,72,77,Toulouse Football Club,https://cdn.sofifa.org/teams/2/light/1809.png,42,17,1789,Right,1,3,3,High/ Medium,Normal,No,RM,8,"Jul 3, 2017",,2021,5'7,143lbs,68+2,68+2,68+2,71+2,69+2,69+2,69+2,71+2,69+2,69+2,69+2,70+2,63+2,63+2,63+2,70+2,54+2,49+2,49+2,49+2,54+2,50+2,41+2,41+2,41+2,50+2,73,66,61,69,69,73,66,59,64,71,85,82,90,69,84,71,42,67,51,69,55,29,66,62,64,61,31,22,21,12,7,14,10,15,8.6M
232999,T. Adams,19,https://cdn.sofifa.org/players/4/19/232999.png,United States,https://cdn.sofifa.org/flags/95.png,72,84,New York Red Bulls,https://cdn.sofifa.org/teams/2/light/689.png,48,3,1882,Right,1,3,3,High/ High,Normal,Yes,RCM,13,"Nov 3, 2015",,2019,5'9,150lbs,61+2,61+2,61+2,65+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,51,46,64,70,33,69,52,42,65,70,80,83,81,72,86,49,83,86,68,44,76,75,65,66,51,74,67,73,69,6,13,12,8,7,8.1M
201000,O. Zahustel,27,https://cdn.sofifa.org/players/4/19/201000.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,72,73,Sparta Praha,https://cdn.sofifa.org/teams/2/light/267.png,29,1,1910,Right,1,2,3,High/ High,Lean,No,RB,28,"Jan 1, 2016",,2019,6'2,170lbs,66+2,66+2,66+2,67+2,65+2,65+2,65+2,67+2,64+2,64+2,64+2,67+2,64+2,64+2,64+2,67+2,70+2,66+2,66+2,66+2,70+2,70+2,68+2,68+2,68+2,70+2,70,58,76,62,57,67,52,55,59,68,82,86,73,69,59,64,83,83,66,59,71,68,65,53,63,66,60,69,67,6,16,10,7,7,6.5M
161832,Casadesús,33,https://cdn.sofifa.org/players/4/19/161832.png,Spain,https://cdn.sofifa.org/flags/45.png,72,72,AD Alcorcón,https://cdn.sofifa.org/teams/2/light/100831.png,2,9,1892,Right,1,4,3,High/ Medium,Normal,No,ST,11,"Jul 9, 2018",,2020,5'11,174lbs,71+2,71+2,71+2,68+2,70+2,70+2,70+2,68+2,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,55+2,58+2,58+2,58+2,55+2,53+2,56+2,56+2,56+2,53+2,64,66,76,73,68,74,65,63,63,71,51,59,70,73,76,76,86,71,88,62,77,34,74,79,69,81,54,36,28,6,14,8,7,11,3.1M
201257,T. Moulin,28,https://cdn.sofifa.org/players/4/19/201257.png,France,https://cdn.sofifa.org/flags/18.png,72,73,MKE Ankaragücü,https://cdn.sofifa.org/teams/2/light/101007.png,28,15,1973,Right,1,4,3,High/ Medium,Stocky,No,CDM,90,"Jan 31, 2018",,2021,5'9,165lbs,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,68+2,68+2,68+2,67+2,71+2,71+2,71+2,67+2,68+2,70+2,70+2,70+2,68+2,67+2,67+2,67+2,67+2,67+2,67,55,62,73,57,65,66,69,70,70,68,41,75,68,82,72,74,90,70,70,75,65,67,76,72,66,67,69,63,10,12,15,10,8,5.9M
204841,D. Riascos,32,https://cdn.sofifa.org/players/4/19/204841.png,Colombia,https://cdn.sofifa.org/flags/56.png,72,72,Dalian YiFang FC,https://cdn.sofifa.org/teams/2/light/112378.png,25,11,1812,Right,1,3,3,High/ Low,Normal,No,ST,28,"Jun 21, 2018",,2019,5'11,161lbs,70+2,70+2,70+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,67+2,60+2,60+2,60+2,67+2,54+2,52+2,52+2,52+2,54+2,52+2,51+2,51+2,51+2,52+2,56,67,71,63,63,71,61,54,51,70,78,82,77,67,70,78,80,75,77,63,72,17,69,58,61,66,45,41,31,10,8,6,10,10,5.3M
210985,B. Osborn,23,https://cdn.sofifa.org/players/4/19/210985.png,England,https://cdn.sofifa.org/flags/14.png,72,78,Nottingham Forest,https://cdn.sofifa.org/teams/2/light/14.png,43,29,1926,Left,1,3,3,High/ High,Lean,No,LM,11,"May 1, 2012",,2020,5'9,165lbs,65+2,65+2,65+2,70+2,68+2,68+2,68+2,70+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,71+2,67+2,67+2,67+2,71+2,69+2,60+2,60+2,60+2,69+2,72,62,48,71,68,70,68,70,67,72,82,77,90,66,87,70,37,91,53,69,43,61,61,73,42,67,69,67,64,10,11,13,7,15,9M
230441,Vieiraldo Junior,26,https://cdn.sofifa.org/players/4/19/230441.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,72,Sport Club do Recife,https://cdn.sofifa.org/teams/2/light/111057.png,27,11,1789,Left,1,3,2,Medium/ Medium,Normal,No,LDM,13,"Jan 1, 2018",,2021,5'11,174lbs,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,71+2,70+2,70+2,70+2,71+2,71+2,72+2,72+2,72+2,71+2,76,30,60,68,39,67,32,31,62,70,67,68,60,70,62,74,85,78,78,48,78,68,58,54,40,64,77,77,70,7,13,7,7,8,5.1M
220714,P. Billing,22,https://cdn.sofifa.org/players/4/19/220714.png,Denmark,https://cdn.sofifa.org/flags/13.png,72,83,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,47,25,1866,Left,1,3,2,Medium/ Medium,Lean,Yes,LCM,8,"Oct 9, 2013",,2020,6'6,176lbs,66+2,66+2,66+2,64+2,66+2,66+2,66+2,64+2,67+2,67+2,67+2,65+2,70+2,70+2,70+2,65+2,66+2,71+2,71+2,71+2,66+2,67+2,70+2,70+2,70+2,67+2,53,58,70,76,63,68,64,53,73,72,55,61,54,68,55,74,61,62,75,74,65,69,60,67,46,73,70,76,69,11,7,10,14,13,9.8M
220715,E. Ponce,21,https://cdn.sofifa.org/players/4/19/220715.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,80,AEK Athens,https://cdn.sofifa.org/teams/2/light/278.png,47,1,1787,Right,1,3,3,Medium/ Medium,Normal,No,ST,22,"Sep 2, 2015",,2020,5'10,172lbs,70+2,70+2,70+2,68+2,68+2,68+2,68+2,68+2,65+2,65+2,65+2,67+2,59+2,59+2,59+2,67+2,54+2,49+2,49+2,49+2,54+2,52+2,48+2,48+2,48+2,52+2,59,74,69,57,59,74,68,57,47,69,77,76,75,73,76,76,79,78,69,59,43,29,67,56,66,64,49,30,28,12,16,7,7,6,11.2M
234028,Rômulo Calsede,30,https://cdn.sofifa.org/players/4/19/234028.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,72,Atlético Mineiro,https://cdn.sofifa.org/teams/2/light/1035.png,3,25,1773,Left,1,3,3,Medium/ Medium,Normal,No,ST,19,"Jan 1, 2018",,2021,5'11,172lbs,71+2,71+2,71+2,67+2,69+2,69+2,69+2,67+2,67+2,67+2,67+2,67+2,62+2,62+2,62+2,67+2,51+2,50+2,50+2,50+2,51+2,49+2,45+2,45+2,45+2,49+2,50,74,69,66,69,66,60,55,61,69,74,76,69,68,59,72,73,76,75,66,47,30,73,61,75,70,28,26,24,12,12,12,14,12,5.7M
236076,Marlion Simões,26,https://cdn.sofifa.org/players/4/19/236076.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,72,Ceará Sporting Club,https://cdn.sofifa.org/teams/2/light/111059.png,26,14,1900,Left,1,4,3,Medium/ Medium,Normal,No,LB,5,"Jan 1, 2018",,2021,5'11,165lbs,64+2,64+2,64+2,67+2,66+2,66+2,66+2,67+2,64+2,64+2,64+2,67+2,62+2,62+2,62+2,67+2,71+2,66+2,66+2,66+2,71+2,71+2,68+2,68+2,68+2,71+2,65,50,56,61,60,72,58,47,42,66,85,86,76,73,69,73,80,79,67,51,64,73,62,63,55,63,76,66,71,14,12,7,9,12,4.9M
202541,Jota,27,https://cdn.sofifa.org/players/4/19/202541.png,Spain,https://cdn.sofifa.org/flags/45.png,72,72,Birmingham City,https://cdn.sofifa.org/teams/2/light/88.png,33,21,1740,Left,1,2,3,High/ Low,Lean,No,RM,23,"Aug 31, 2017",,2021,5'11,154lbs,66+2,66+2,66+2,71+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,66+2,66+2,66+2,71+2,53+2,52+2,52+2,52+2,53+2,48+2,41+2,41+2,41+2,48+2,73,71,43,68,43,72,74,69,70,78,70,67,77,68,69,66,48,62,61,68,49,29,71,74,64,66,39,26,16,14,14,13,6,8,6.2M
219181,Pedro Tiba,29,https://cdn.sofifa.org/players/4/19/219181.png,Portugal,https://cdn.sofifa.org/flags/38.png,72,72,Lech Poznań,https://cdn.sofifa.org/teams/2/light/873.png,3,8,1915,Right,1,3,3,Medium/ High,Normal,No,LDM,25,"Jul 2, 2018",,2021,5'9,152lbs,66+2,66+2,66+2,68+2,69+2,69+2,69+2,68+2,70+2,70+2,70+2,68+2,71+2,71+2,71+2,68+2,67+2,68+2,68+2,68+2,67+2,66+2,65+2,65+2,65+2,66+2,60,59,52,76,56,72,70,59,65,75,66,62,67,67,68,81,70,77,73,65,70,68,65,73,57,72,46,71,68,16,7,13,6,15,4M
199726,M. Torsiglieri,30,https://cdn.sofifa.org/players/4/19/199726.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,72,Club Atlético Lanús,https://cdn.sofifa.org/teams/2/light/110395.png,23,11,1620,Left,1,3,2,Medium/ Medium,Normal,No,LCB,18,,Rosario Central,"Jun 30, 2019",6'3,170lbs,51+2,51+2,51+2,47+2,48+2,48+2,48+2,47+2,49+2,49+2,49+2,50+2,56+2,56+2,56+2,50+2,60+2,66+2,66+2,66+2,60+2,61+2,70+2,70+2,70+2,61+2,59,39,74,60,47,45,61,55,64,51,33,34,38,64,33,58,43,59,94,35,76,70,40,54,61,63,75,70,71,9,14,10,14,10,
223278,E. Özgenç,33,https://cdn.sofifa.org/players/4/19/223278.png,Turkey,https://cdn.sofifa.org/flags/48.png,72,72,MKE Ankaragücü,https://cdn.sofifa.org/teams/2/light/101007.png,12,15,1949,Right,1,3,3,Low/ Medium,Normal,No,RB,22,"Aug 10, 2017",,2019,5'10,157lbs,63+2,63+2,63+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,70+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,70+2,73,42,66,70,28,74,77,73,68,68,62,72,68,68,71,81,63,72,69,69,70,65,66,65,66,68,74,75,74,13,12,12,14,9,2.4M
227886,D. Buitrago,27,https://cdn.sofifa.org/players/4/19/227886.png,Colombia,https://cdn.sofifa.org/flags/56.png,72,73,América de Cali,https://cdn.sofifa.org/teams/2/light/101099.png,36,2,1676,Left,1,2,3,Medium/ High,Normal,No,LAM,20,"Sep 11, 2018",,2023,5'10,165lbs,64+2,64+2,64+2,70+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,69+2,64+2,64+2,64+2,69+2,48+2,47+2,47+2,47+2,48+2,44+2,36+2,36+2,36+2,44+2,66,66,34,71,48,74,69,64,68,70,76,72,74,58,70,70,53,56,66,74,51,19,69,75,56,68,13,22,26,8,14,6,6,12,5.1M
232238,C. Peralta,28,https://cdn.sofifa.org/players/4/19/232238.png,Colombia,https://cdn.sofifa.org/flags/56.png,72,72,La Equidad,https://cdn.sofifa.org/teams/2/light/112523.png,32,2,1570,Right,1,3,3,High/ Medium,Normal,No,ST,9,"Jan 5, 2016",,2021,5'10,174lbs,70+2,70+2,70+2,65+2,68+2,68+2,68+2,65+2,64+2,64+2,64+2,62+2,53+2,53+2,53+2,62+2,43+2,40+2,40+2,40+2,43+2,41+2,39+2,39+2,39+2,41+2,37,80,70,57,59,67,34,32,27,68,77,73,73,58,68,67,66,59,68,59,25,17,80,57,69,66,40,19,10,15,7,7,13,12,4.3M
209711,R. Thelander,26,https://cdn.sofifa.org/players/4/19/209711.png,Denmark,https://cdn.sofifa.org/flags/13.png,72,72,Vitesse,https://cdn.sofifa.org/teams/2/light/1909.png,27,10,1530,Right,1,3,2,Low/ High,Normal,No,CB,26,"Jul 1, 2018",,2021,6'3,192lbs,49+2,49+2,49+2,45+2,46+2,46+2,46+2,45+2,47+2,47+2,47+2,49+2,53+2,53+2,53+2,49+2,61+2,65+2,65+2,65+2,61+2,64+2,71+2,71+2,71+2,64+2,40,26,72,59,29,37,23,25,57,53,57,63,49,64,45,55,68,65,85,22,72,68,39,45,33,54,75,73,72,15,10,14,12,8,4.1M
222511,E. Unsain,23,https://cdn.sofifa.org/players/4/19/222511.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,79,Defensa y Justicia,https://cdn.sofifa.org/teams/2/light/111710.png,32,6,1181,Right,1,3,1,Medium/ Medium,Normal,No,GK,22,"Mar 3, 2017",,2020,6'2,183lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,15,35,18,21,20,17,24,25,48,42,52,67,53,22,62,35,63,12,17,20,9,42,22,36,15,19,20,78,66,74,62,77,5.5M
228144,Jorge Pombo,24,https://cdn.sofifa.org/players/4/19/228144.png,Spain,https://cdn.sofifa.org/flags/45.png,72,79,Real Zaragoza,https://cdn.sofifa.org/teams/2/light/244.png,44,8,1984,Right,1,3,3,High/ Medium,Stocky,No,RS,8,"Jul 1, 2013",,2020,5'8,172lbs,71+2,71+2,71+2,70+2,71+2,71+2,71+2,70+2,71+2,71+2,71+2,71+2,70+2,70+2,70+2,71+2,65+2,67+2,67+2,67+2,65+2,64+2,64+2,64+2,64+2,64+2,68,68,61,73,64,75,66,69,71,73,68,69,64,66,80,80,64,76,89,72,76,52,72,71,67,74,58,64,57,12,13,8,8,10,8M
230448,Porphirinho,30,https://cdn.sofifa.org/players/4/19/230448.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,72,Chapecoense,https://cdn.sofifa.org/teams/2/light/112476.png,23,11,1926,Right,1,3,2,High/ High,Normal,No,LDM,13,"Jan 1, 2018",,2021,5'10,157lbs,62+2,62+2,62+2,67+2,65+2,65+2,65+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,72+2,71+2,71+2,71+2,72+2,72+2,69+2,69+2,69+2,72+2,71,55,66,72,59,72,63,64,73,67,71,75,77,73,66,53,69,77,67,54,51,72,55,71,65,67,75,73,72,8,9,13,9,9,4.4M
192816,L. Cabrera,26,https://cdn.sofifa.org/players/4/19/192816.png,Uruguay,https://cdn.sofifa.org/flags/60.png,72,75,Getafe CF,https://cdn.sofifa.org/teams/2/light/1860.png,32,15,1701,Left,1,3,2,Low/ High,Normal,No,LCB,6,"Jul 11, 2018",,2021,6'2,176lbs,50+2,50+2,50+2,52+2,50+2,50+2,50+2,52+2,52+2,52+2,52+2,55+2,57+2,57+2,57+2,55+2,66+2,66+2,66+2,66+2,66+2,67+2,71+2,71+2,71+2,67+2,60,23,79,69,27,52,46,48,59,62,61,64,66,60,53,42,91,76,82,35,78,65,34,45,49,56,55,75,78,10,16,10,15,16,7M
204337,G. Núñez,30,https://cdn.sofifa.org/players/4/19/204337.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,72,Atlético Tucumán,https://cdn.sofifa.org/teams/2/light/111708.png,29,9,1833,Left,1,3,3,Medium/ Medium,Normal,No,LM,10,"Jul 6, 2017",,2022,5'11,179lbs,66+2,66+2,66+2,70+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,67+2,67+2,67+2,70+2,59+2,57+2,57+2,57+2,59+2,56+2,50+2,50+2,50+2,56+2,68,66,37,71,57,73,70,69,69,69,75,79,76,69,54,74,74,74,81,70,42,48,66,70,71,67,40,38,34,10,6,16,8,9,4.4M
223537,E. Berggreen,25,https://cdn.sofifa.org/players/4/19/223537.png,Denmark,https://cdn.sofifa.org/flags/13.png,72,76,1. FSV Mainz 05,https://cdn.sofifa.org/teams/2/light/169.png,41,20,1651,Right,1,4,2,Medium/ Medium,Normal,No,ST,11,"Jan 31, 2016",,2019,6'4,196lbs,70+2,70+2,70+2,62+2,67+2,67+2,67+2,62+2,64+2,64+2,64+2,60+2,58+2,58+2,58+2,60+2,44+2,47+2,47+2,47+2,44+2,42+2,47+2,47+2,47+2,42+2,32,75,77,61,61,67,64,68,45,73,52,51,52,71,51,73,70,55,90,58,60,26,72,61,62,68,25,26,22,15,6,13,7,10,7.6M
190769,E. Lamanna,28,https://cdn.sofifa.org/players/4/19/190769.png,Italy,https://cdn.sofifa.org/flags/27.png,72,74,Spezia,https://cdn.sofifa.org/teams/2/light/110741.png,26,3,1101,Right,1,2,1,Medium/ Medium,Normal,No,GK,1,"Jul 12, 2018",,2019,6'2,176lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,17,35,19,18,12,17,37,24,29,33,39,69,38,23,61,26,52,16,30,14,11,31,24,65,8,14,13,70,72,66,71,74,4.2M
201266,K. Kusk,26,https://cdn.sofifa.org/players/4/19/201266.png,Denmark,https://cdn.sofifa.org/flags/13.png,72,72,Aalborg BK,https://cdn.sofifa.org/teams/2/light/820.png,33,11,1840,Left,1,3,3,High/ Medium,Lean,No,RM,17,"Jan 31, 2018",,2022,5'11,148lbs,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,66+2,66+2,66+2,70+2,57+2,55+2,55+2,55+2,57+2,53+2,47+2,47+2,47+2,53+2,64,69,49,70,61,71,71,69,68,72,75,78,81,66,70,66,72,74,57,70,61,40,73,69,61,74,43,31,28,6,13,16,15,11,4.2M
186674,R. Espinoza,31,https://cdn.sofifa.org/players/4/19/186674.png,Honduras,https://cdn.sofifa.org/flags/81.png,72,72,Sporting Kansas City,https://cdn.sofifa.org/teams/2/light/696.png,27,7,2025,Left,1,4,3,High/ High,Normal,Yes,RCM,17,"Jan 6, 2015",,2020,5'11,170lbs,69+2,69+2,69+2,68+2,69+2,69+2,69+2,68+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,69+2,71+2,72+2,72+2,72+2,71+2,70+2,72+2,72+2,72+2,70+2,64,62,70,70,59,71,69,58,72,69,67,64,72,73,75,81,79,88,77,67,87,70,69,70,60,72,72,71,70,15,10,7,10,7,4M
202547,J. Bahebeck,25,https://cdn.sofifa.org/players/4/19/202547.png,France,https://cdn.sofifa.org/flags/18.png,72,75,FC Utrecht,https://cdn.sofifa.org/teams/2/light/1903.png,4,14,1851,Right,1,3,3,Medium/ Low,Normal,No,ST,19,"Aug 31, 2018",,2020,6'0,168lbs,70+2,70+2,70+2,72+2,71+2,71+2,71+2,72+2,70+2,70+2,70+2,70+2,64+2,64+2,64+2,70+2,56+2,53+2,53+2,53+2,56+2,52+2,48+2,48+2,48+2,52+2,74,71,65,74,69,75,73,74,55,72,75,73,72,71,64,76,66,65,64,71,67,34,65,68,65,62,50,21,23,13,9,15,11,11,6.2M
152883,C. Marshall,33,https://cdn.sofifa.org/players/4/19/152883.png,United States,https://cdn.sofifa.org/flags/95.png,72,72,Seattle Sounders FC,https://cdn.sofifa.org/teams/2/light/111144.png,13,6,1655,Left,2,4,2,Low/ High,Stocky,No,LCB,14,"Dec 12, 2013",,2019,6'4,190lbs,54+2,54+2,54+2,48+2,51+2,51+2,51+2,48+2,53+2,53+2,53+2,50+2,59+2,59+2,59+2,50+2,59+2,67+2,67+2,67+2,59+2,60+2,71+2,71+2,71+2,60+2,27,40,76,68,47,54,55,56,60,58,33,45,35,72,40,63,75,69,90,52,68,70,28,53,60,62,71,69,64,11,7,16,11,12,1.9M
222515,Z. Ferhat,25,https://cdn.sofifa.org/players/4/19/222515.png,Algeria,https://cdn.sofifa.org/flags/97.png,72,75,Le Havre AC,https://cdn.sofifa.org/teams/2/light/1738.png,39,7,1647,Right,1,4,4,High/ Low,Normal,No,RM,8,"Jul 7, 2016",,2019,5'11,154lbs,61+2,61+2,61+2,69+2,67+2,67+2,67+2,69+2,69+2,69+2,69+2,71+2,64+2,64+2,64+2,71+2,54+2,50+2,50+2,50+2,54+2,50+2,39+2,39+2,39+2,50+2,75,58,33,74,36,73,63,48,69,72,83,81,75,62,68,55,50,67,71,42,37,19,64,72,55,64,28,30,27,13,10,14,15,8,7.1M
196916,M. Pack,27,https://cdn.sofifa.org/players/4/19/196916.png,England,https://cdn.sofifa.org/flags/14.png,72,73,Bristol City,https://cdn.sofifa.org/teams/2/light/1919.png,35,30,1921,Right,1,3,3,High/ High,Normal,No,LCM,21,"Aug 2, 2013",,2021,6'2,163lbs,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,67+2,67+2,67+2,67+2,71+2,71+2,71+2,67+2,69+2,71+2,71+2,71+2,69+2,68+2,69+2,69+2,69+2,68+2,68,52,70,75,54,68,60,68,75,73,51,59,64,68,59,73,70,85,77,66,72,70,59,72,64,73,66,67,63,10,8,11,15,9,6.9M
